Brazil	BR	55,00000000	1969,00000000	1151335581,00000000	92746607	8515767,00000000	5,60000000	25,00000000	5,34725222	135,20045593	0,00000294	0,03955055	0,20756886	0,49348366
Brazil	BR	55,00000000	1970,00000000	1244984023,00000000	95113265	8515767,00000000	5,60000000	25,00000000	5,78219217	146,19752079	0,00000294	0,03955055	0,21159652	0,49417079
Brazil	BR	55,00000000	1971,00000000	1347463995,00000000	97482928	8515767,00000000	5,60000000	25,00000000	6,25814920	158,23166545	0,00000294	0,03955055	0,21629216	0,49479215
Brazil	BR	55,00000000	1972,00000000	1461612579,00000000	99859388	8515767,00000000	5,60000000	25,00000000	6,78829982	171,63604629	0,00000294	0,03955055	0,22172481	0,49535764
Brazil	BR	55,00000000	1973,00000000	1593781432,00000000	102259497	8515767,00000000	5,60000000	25,00000000	7,40214360	187,15653352	0,00000294	0,03955055	0,22820096	0,49589652
Brazil	BR	55,00000000	1974,00000000	1736865092,00000000	104706193	8515767,00000000	5,60000000	25,00000000	8,06668002	203,95873819	0,00000294	0,03955055	0,23469334	0,49644437
Brazil	BR	55,00000000	1975,00000000	1887550118,00000000	107216209	8515767,00000000	5,60000000	25,00000000	8,76652015	221,65356544	0,00000294	0,03955055	0,24160943	0,49702404
Brazil	BR	55,00000000	1976,00000000	2042123856,00000000	109790943	8515767,00000000	5,60000000	25,00000000	9,48442097	239,80504117	0,00000294	0,03955055	0,24808483	0,49763090
Brazil	BR	55,00000000	1977,00000000	2204382164,00000000	112425392	8515767,00000000	5,60000000	25,00000000	10,23801194	258,85891007	0,00000294	0,03955055	0,25437386	0,49825282
Brazil	BR	55,00000000	1978,00000000	2380488864,00000000	115121158	8515767,00000000	5,60000000	25,00000000	11,05592026	279,53898504	0,00000294	0,03955055	0,26086411	0,49889140
Brazil	BR	55,00000000	1979,00000000	2567823261,00000000	117878412	8515767,00000000	5,60000000	25,00000000	11,92597438	301,53751987	0,00000294	0,03955055	0,26696312	0,49954699
Brazil	BR	55,00000000	1980,00000000	2753759815,00000000	120694012	8515767,00000000	5,60000000	25,00000000	12,78953638	323,37190708	0,00000294	0,03955055	0,27195781	0,50021298
Brazil	BR	55,00000000	1981,00000000	2924381392,00000000	123570327	8515767,00000000	5,60000000	25,00000000	13,58196964	343,40786825	0,00000294	0,03955055	0,27551618	0,50089512
Brazil	BR	55,00000000	1982,00000000	3095305215,00000000	126498322	8515767,00000000	5,60000000	25,00000000	14,37580664	363,47932194	0,00000294	0,03955055	0,27874372	0,50157402
Brazil	BR	55,00000000	1983,00000000	3260827900,00000000	129448815	8515767,00000000	5,60000000	25,00000000	15,14455866	382,91652414	0,00000294	0,03955055	0,28132900	0,50219124
Brazil	BR	55,00000000	1984,00000000	3428511138,00000000	132383569	8515767,00000000	5,60000000	25,00000000	15,92334512	402,60743841	0,00000294	0,03955055	0,28376354	0,50267547
Brazil	BR	55,00000000	1985,00000000	3608515477,00000000	135274083	8515767,00000000	5,60000000	25,00000000	16,75935559	423,74521015	0,00000294	0,03955055	0,28676148	0,50298296
Brazil	BR	55,00000000	1986,00000000	3805808033,00000000	138108915	8515767,00000000	5,60000000	25,00000000	17,67565930	446,91312397	0,00000294	0,03955055	0,29022238	0,50310627
Brazil	BR	55,00000000	1987,00000000	4011646889,00000000	140891606	8515767,00000000	5,60000000	25,00000000	18,63165536	471,08462326	0,00000294	0,03955055	0,29344967	0,50307090
Brazil	BR	55,00000000	1988,00000000	4219243100,00000000	143627505	8515767,00000000	5,60000000	25,00000000	19,59581326	495,46248741	0,00000294	0,03955055	0,29608055	0,50290828
Brazil	BR	55,00000000	1989,00000000	4431373782,00000000	146328305	8515767,00000000	5,60000000	25,00000000	20,58103102	520,37283101	0,00000294	0,03955055	0,29882535	0,50266197
Brazil	BR	55,00000000	1990,00000000	4650031782,00000000	149003225	8515767,00000000	5,60000000	25,00000000	21,59656420	546,04967257	0,00000294	0,03955055	0,30148067	0,50236607
Brazil	BR	55,00000000	1991,00000000	4879425782,00000000	151648007	8515767,00000000	5,60000000	25,00000000	22,66195955	572,98723439	0,00000294	0,03955055	0,30446633	0,50202546
Brazil	BR	55,00000000	1992,00000000	5113026782,00000000	154259382	8515767,00000000	5,60000000	25,00000000	23,74689385	600,41882099	0,00000294	0,03955055	0,30724662	0,50164335
